date,population,year,month,city,abr,state_province
2017-01-01,1340426.0,2017,1,Winnipeg,MB,Manitoba
2017-02-01,1341878.5,2017,2,Winnipeg,MB,Manitoba
2017-03-01,1343331.0,2017,3,Winnipeg,MB,Manitoba
2017-04-01,1344783.5,2017,4,Winnipeg,MB,Manitoba
2017-05-01,1346236.0,2017,5,Winnipeg,MB,Manitoba
2017-06-01,1347688.5,2017,6,Winnipeg,MB,Manitoba
2017-07-01,1349141.0,2017,7,Winnipeg,MB,Manitoba
2017-08-01,1350593.5,2017,8,Winnipeg,MB,Manitoba
2017-09-01,1352046.0,2017,9,Winnipeg,MB,Manitoba
2017-10-01,1353498.5,2017,10,Winnipeg,MB,Manitoba
2017-11-01,1354951.0,2017,11,Winnipeg,MB,Manitoba
2017-12-01,1356403.5,2017,12,Winnipeg,MB,Manitoba
2018-01-01,1357856.0,2018,1,Winnipeg,MB,Manitoba
2018-02-01,1359191.6666666667,2018,2,Winnipeg,MB,Manitoba
2018-03-01,1360527.3333333333,2018,3,Winnipeg,MB,Manitoba
2018-04-01,1361863.0,2018,4,Winnipeg,MB,Manitoba
2018-05-01,1363198.6666666667,2018,5,Winnipeg,MB,Manitoba
2018-06-01,1364534.3333333333,2018,6,Winnipeg,MB,Manitoba
2018-07-01,1365870.0,2018,7,Winnipeg,MB,Manitoba
2018-08-01,1367205.6666666667,2018,8,Winnipeg,MB,Manitoba
2018-09-01,1368541.3333333333,2018,9,Winnipeg,MB,Manitoba
2018-10-01,1369877.0,2018,10,Winnipeg,MB,Manitoba
2018-11-01,1371212.6666666667,2018,11,Winnipeg,MB,Manitoba
2018-12-01,1372548.3333333333,2018,12,Winnipeg,MB,Manitoba
2019-01-01,1373884.0,2019,1,Winnipeg,MB,Manitoba
2019-02-01,1374544.4166666667,2019,2,Winnipeg,MB,Manitoba
2019-03-01,1375204.8333333333,2019,3,Winnipeg,MB,Manitoba
2019-04-01,1375865.25,2019,4,Winnipeg,MB,Manitoba
2019-05-01,1376525.6666666667,2019,5,Winnipeg,MB,Manitoba
2019-06-01,1377186.0833333333,2019,6,Winnipeg,MB,Manitoba
2019-07-01,1377846.5,2019,7,Winnipeg,MB,Manitoba
2019-08-01,1378506.9166666667,2019,8,Winnipeg,MB,Manitoba
2019-09-01,1379167.3333333333,2019,9,Winnipeg,MB,Manitoba
2019-10-01,1379827.75,2019,10,Winnipeg,MB,Manitoba
2019-11-01,1380488.1666666667,2019,11,Winnipeg,MB,Manitoba
2019-12-01,1381148.5833333333,2019,12,Winnipeg,MB,Manitoba
2020-01-01,1381809.0,2020,1,Winnipeg,MB,Manitoba
2020-02-01,1383005.0833333333,2020,2,Winnipeg,MB,Manitoba
2020-03-01,1384201.1666666667,2020,3,Winnipeg,MB,Manitoba
2020-04-01,1385397.25,2020,4,Winnipeg,MB,Manitoba
2020-05-01,1386593.3333333333,2020,5,Winnipeg,MB,Manitoba
2020-06-01,1387789.4166666667,2020,6,Winnipeg,MB,Manitoba
2020-07-01,1388985.5,2020,7,Winnipeg,MB,Manitoba
2020-08-01,1390181.5833333333,2020,8,Winnipeg,MB,Manitoba
2020-09-01,1391377.6666666667,2020,9,Winnipeg,MB,Manitoba
2020-10-01,1392573.75,2020,10,Winnipeg,MB,Manitoba
2020-11-01,1393769.8333333333,2020,11,Winnipeg,MB,Manitoba
2020-12-01,1394965.9166666667,2020,12,Winnipeg,MB,Manitoba
2021-01-01,1396162.0,2021,1,Winnipeg,MB,Manitoba
2021-02-01,1398437.25,2021,2,Winnipeg,MB,Manitoba
2021-03-01,1400712.5,2021,3,Winnipeg,MB,Manitoba
2021-04-01,1402987.75,2021,4,Winnipeg,MB,Manitoba
2021-05-01,1405263.0,2021,5,Winnipeg,MB,Manitoba
2021-06-01,1407538.25,2021,6,Winnipeg,MB,Manitoba
2021-07-01,1409813.5,2021,7,Winnipeg,MB,Manitoba
2021-08-01,1412088.75,2021,8,Winnipeg,MB,Manitoba
2021-09-01,1414364.0,2021,9,Winnipeg,MB,Manitoba
2021-10-01,1416639.25,2021,10,Winnipeg,MB,Manitoba
2021-11-01,1418914.5,2021,11,Winnipeg,MB,Manitoba
2021-12-01,1421189.75,2021,12,Winnipeg,MB,Manitoba
2022-01-01,1423465.0,2022,1,Winnipeg,MB,Manitoba
2022-02-01,1426929.1666666667,2022,2,Winnipeg,MB,Manitoba
2022-03-01,1430393.3333333333,2022,3,Winnipeg,MB,Manitoba
2022-04-01,1433857.5,2022,4,Winnipeg,MB,Manitoba
2022-05-01,1437321.6666666667,2022,5,Winnipeg,MB,Manitoba
2022-06-01,1440785.8333333333,2022,6,Winnipeg,MB,Manitoba
2022-07-01,1444250.0,2022,7,Winnipeg,MB,Manitoba
2022-08-01,1447714.1666666667,2022,8,Winnipeg,MB,Manitoba
2022-09-01,1451178.3333333333,2022,9,Winnipeg,MB,Manitoba
2022-10-01,1454642.5,2022,10,Winnipeg,MB,Manitoba
2022-11-01,1458106.6666666667,2022,11,Winnipeg,MB,Manitoba
2022-12-01,1461570.8333333333,2022,12,Winnipeg,MB,Manitoba
2023-01-01,1465035.0,2023,1,Winnipeg,MB,Manitoba
2000-01-01,750252.0,2000,1,Fredericton,NB,New Brunswick
2000-02-01,750172.5,2000,2,Fredericton,NB,New Brunswick
2000-03-01,750093.0,2000,3,Fredericton,NB,New Brunswick
2000-04-01,750013.5,2000,4,Fredericton,NB,New Brunswick
2000-05-01,749934.0,2000,5,Fredericton,NB,New Brunswick
2000-06-01,749854.5,2000,6,Fredericton,NB,New Brunswick
2000-07-01,749775.0,2000,7,Fredericton,NB,New Brunswick
2000-08-01,749695.5,2000,8,Fredericton,NB,New Brunswick
2000-09-01,749616.0,2000,9,Fredericton,NB,New Brunswick
2000-10-01,749536.5,2000,10,Fredericton,NB,New Brunswick
2000-11-01,749457.0,2000,11,Fredericton,NB,New Brunswick
2000-12-01,749377.5,2000,12,Fredericton,NB,New Brunswick
2001-01-01,749298.0,2001,1,Fredericton,NB,New Brunswick
2001-02-01,749307.8333333334,2001,2,Fredericton,NB,New Brunswick
2001-03-01,749317.6666666666,2001,3,Fredericton,NB,New Brunswick
2001-04-01,749327.5,2001,4,Fredericton,NB,New Brunswick
2001-05-01,749337.3333333334,2001,5,Fredericton,NB,New Brunswick
2001-06-01,749347.1666666666,2001,6,Fredericton,NB,New Brunswick
2001-07-01,749357.0,2001,7,Fredericton,NB,New Brunswick
