date,GDP per Capita,City,Year,Month
2005-09-01,52049.666666666664,Austin,2005,9
2005-10-01,52243.0,Austin,2005,10
2005-11-01,52436.333333333336,Austin,2005,11
2005-12-01,52629.666666666664,Austin,2005,12
2006-01-01,52823.0,Austin,2006,1
2006-02-01,52793.416666666664,Austin,2006,2
2006-03-01,52763.833333333336,Austin,2006,3
2006-04-01,52734.25,Austin,2006,4
2006-05-01,52704.666666666664,Austin,2006,5
2006-06-01,52675.083333333336,Austin,2006,6
2006-07-01,52645.5,Austin,2006,7
2006-08-01,52615.916666666664,Austin,2006,8
2006-09-01,52586.333333333336,Austin,2006,9
2006-10-01,52556.75,Austin,2006,10
2006-11-01,52527.166666666664,Austin,2006,11
2006-12-01,52497.583333333336,Austin,2006,12
2007-01-01,52468.0,Austin,2007,1
2007-02-01,52385.25,Austin,2007,2
2007-03-01,52302.5,Austin,2007,3
2007-04-01,52219.75,Austin,2007,4
2007-05-01,52137.0,Austin,2007,5
2007-06-01,52054.25,Austin,2007,6
2007-07-01,51971.5,Austin,2007,7
2007-08-01,51888.75,Austin,2007,8
2007-09-01,51806.0,Austin,2007,9
2007-10-01,51723.25,Austin,2007,10
2007-11-01,51640.5,Austin,2007,11
2007-12-01,51557.75,Austin,2007,12
2008-01-01,51475.0,Austin,2008,1
2008-02-01,51263.416666666664,Austin,2008,2
2008-03-01,51051.833333333336,Austin,2008,3
2008-04-01,50840.25,Austin,2008,4
2008-05-01,50628.666666666664,Austin,2008,5
2008-06-01,50417.083333333336,Austin,2008,6
2008-07-01,50205.5,Austin,2008,7
2008-08-01,49993.916666666664,Austin,2008,8
2008-09-01,49782.333333333336,Austin,2008,9
2008-10-01,49570.75,Austin,2008,10
2008-11-01,49359.166666666664,Austin,2008,11
2008-12-01,49147.583333333336,Austin,2008,12
2009-01-01,48936.0,Austin,2009,1
2009-02-01,49075.666666666664,Austin,2009,2
2009-03-01,49215.333333333336,Austin,2009,3
2009-04-01,49355.0,Austin,2009,4
2009-05-01,49494.666666666664,Austin,2009,5
2009-06-01,49634.333333333336,Austin,2009,6
2009-07-01,49774.0,Austin,2009,7
2009-08-01,49913.666666666664,Austin,2009,8
2009-09-01,50053.333333333336,Austin,2009,9
2009-10-01,50193.0,Austin,2009,10
2009-11-01,50332.666666666664,Austin,2009,11
2009-12-01,50472.333333333336,Austin,2009,12
2010-01-01,50612.0,Austin,2010,1
2010-02-01,50766.083333333336,Austin,2010,2
2010-03-01,50920.166666666664,Austin,2010,3
2010-04-01,51074.25,Austin,2010,4
2010-05-01,51228.333333333336,Austin,2010,5
2010-06-01,51382.416666666664,Austin,2010,6
2010-07-01,51536.5,Austin,2010,7
2010-08-01,51690.583333333336,Austin,2010,8
2010-09-01,51844.666666666664,Austin,2010,9
2010-10-01,51998.75,Austin,2010,10
2010-11-01,52152.833333333336,Austin,2010,11
2010-12-01,52306.916666666664,Austin,2010,12
2000-01-01,42125.0,Baton Rouge,2000,1
2000-02-01,42361.25,Baton Rouge,2000,2
2000-03-01,42597.5,Baton Rouge,2000,3
2000-04-01,42833.75,Baton Rouge,2000,4
2000-05-01,43070.0,Baton Rouge,2000,5
2000-06-01,43306.25,Baton Rouge,2000,6
2000-07-01,43542.5,Baton Rouge,2000,7
2000-08-01,43778.75,Baton Rouge,2000,8
2000-09-01,44015.0,Baton Rouge,2000,9
2000-10-01,44251.25,Baton Rouge,2000,10
2000-11-01,44487.5,Baton Rouge,2000,11
2000-12-01,44723.75,Baton Rouge,2000,12
2001-01-01,44960.0,Baton Rouge,2001,1
2001-02-01,45196.25,Baton Rouge,2001,2
2001-03-01,45432.5,Baton Rouge,2001,3
2001-04-01,45668.75,Baton Rouge,2001,4
2001-05-01,45905.0,Baton Rouge,2001,5
2001-06-01,46141.25,Baton Rouge,2001,6
2001-07-01,46377.5,Baton Rouge,2001,7
2001-08-01,46613.75,Baton Rouge,2001,8
2001-09-01,46850.0,Baton Rouge,2001,9
2001-10-01,47086.25,Baton Rouge,2001,10
2001-11-01,47322.5,Baton Rouge,2001,11
2001-12-01,47558.75,Baton Rouge,2001,12
2002-01-01,47795.0,Baton Rouge,2002,1
2002-02-01,48102.75,Baton Rouge,2002,2
2002-03-01,48410.5,Baton Rouge,2002,3
2002-04-01,48718.25,Baton Rouge,2002,4
2002-05-01,49026.0,Baton Rouge,2002,5
2002-06-01,49333.75,Baton Rouge,2002,6
2002-07-01,49641.5,Baton Rouge,2002,7
2002-08-01,49949.25,Baton Rouge,2002,8
2002-09-01,50257.0,Baton Rouge,2002,9
2002-10-01,50564.75,Baton Rouge,2002,10
2002-11-01,50872.5,Baton Rouge,2002,11
2002-12-01,51180.25,Baton Rouge,2002,12
2003-01-01,51488.0,Baton Rouge,2003,1
2003-02-01,51763.083333333336,Baton Rouge,2003,2
2003-03-01,52038.166666666664,Baton Rouge,2003,3
2003-04-01,52313.25,Baton Rouge,2003,4
2003-05-01,52588.333333333336,Baton Rouge,2003,5
2003-06-01,52863.416666666664,Baton Rouge,2003,6
2003-07-01,53138.5,Baton Rouge,2003,7
2003-08-01,53413.583333333336,Baton Rouge,2003,8
2003-09-01,53688.666666666664,Baton Rouge,2003,9
2003-10-01,53963.75,Baton Rouge,2003,10
2003-11-01,54238.833333333336,Baton Rouge,2003,11
2003-12-01,54513.916666666664,Baton Rouge,2003,12
2004-01-01,54789.0,Baton Rouge,2004,1
2004-02-01,55293.416666666664,Baton Rouge,2004,2
2004-03-01,55797.833333333336,Baton Rouge,2004,3
2004-04-01,56302.25,Baton Rouge,2004,4
2004-05-01,56806.666666666664,Baton Rouge,2004,5
2004-06-01,57311.083333333336,Baton Rouge,2004,6
2004-07-01,57815.5,Baton Rouge,2004,7
2004-08-01,58319.916666666664,Baton Rouge,2004,8
2004-09-01,58824.333333333336,Baton Rouge,2004,9
2004-10-01,59328.75,Baton Rouge,2004,10
2004-11-01,59833.166666666664,Baton Rouge,2004,11
2004-12-01,60337.583333333336,Baton Rouge,2004,12
2005-01-01,60842.0,Baton Rouge,2005,1
2005-02-01,60348.333333333336,Baton Rouge,2005,2
2005-03-01,59854.666666666664,Baton Rouge,2005,3
2005-04-01,59361.0,Baton Rouge,2005,4
2005-05-01,58867.333333333336,Baton Rouge,2005,5
2005-06-01,58373.666666666664,Baton Rouge,2005,6
2005-07-01,57880.0,Baton Rouge,2005,7
2005-08-01,57386.333333333336,Baton Rouge,2005,8
2005-09-01,56892.666666666664,Baton Rouge,2005,9
2005-10-01,56399.0,Baton Rouge,2005,10
2005-11-01,55905.333333333336,Baton Rouge,2005,11
2005-12-01,55411.666666666664,Baton Rouge,2005,12
2006-01-01,54918.0,Baton Rouge,2006,1
2006-02-01,54707.25,Baton Rouge,2006,2
2006-03-01,54496.5,Baton Rouge,2006,3
2006-04-01,54285.75,Baton Rouge,2006,4
2006-05-01,54075.0,Baton Rouge,2006,5
2006-06-01,53864.25,Baton Rouge,2006,6
2006-07-01,53653.5,Baton Rouge,2006,7
2006-08-01,53442.75,Baton Rouge,2006,8
2006-09-01,53232.0,Baton Rouge,2006,9
2006-10-01,53021.25,Baton Rouge,2006,10
2006-11-01,52810.5,Baton Rouge,2006,11
2006-12-01,52599.75,Baton Rouge,2006,12
2007-01-01,52389.0,Baton Rouge,2007,1
2007-02-01,52402.0,Baton Rouge,2007,2
2007-03-01,52415.0,Baton Rouge,2007,3
2007-04-01,52428.0,Baton Rouge,2007,4
2007-05-01,52441.0,Baton Rouge,2007,5
2007-06-01,52454.0,Baton Rouge,2007,6
2007-07-01,52467.0,Baton Rouge,2007,7
2007-08-01,52480.0,Baton Rouge,2007,8
2007-09-01,52493.0,Baton Rouge,2007,9
2007-10-01,52506.0,Baton Rouge,2007,10
2007-11-01,52519.0,Baton Rouge,2007,11
2007-12-01,52532.0,Baton Rouge,2007,12
2008-01-01,52545.0,Baton Rouge,2008,1
2008-02-01,52456.25,Baton Rouge,2008,2
2008-03-01,52367.5,Baton Rouge,2008,3
2008-04-01,52278.75,Baton Rouge,2008,4
2008-05-01,52190.0,Baton Rouge,2008,5
2008-06-01,52101.25,Baton Rouge,2008,6
2008-07-01,52012.5,Baton Rouge,2008,7
2008-08-01,51923.75,Baton Rouge,2008,8
2008-09-01,51835.0,Baton Rouge,2008,9
2008-10-01,51746.25,Baton Rouge,2008,10
2008-11-01,51657.5,Baton Rouge,2008,11
2008-12-01,51568.75,Baton Rouge,2008,12
2009-01-01,51480.0,Baton Rouge,2009,1
2009-02-01,51703.833333333336,Baton Rouge,2009,2
2009-03-01,51927.666666666664,Baton Rouge,2009,3
2009-04-01,52151.5,Baton Rouge,2009,4
2009-05-01,52375.333333333336,Baton Rouge,2009,5
2009-06-01,52599.166666666664,Baton Rouge,2009,6
2009-07-01,52823.0,Baton Rouge,2009,7
2009-08-01,53046.833333333336,Baton Rouge,2009,8
2009-09-01,53270.666666666664,Baton Rouge,2009,9
2009-10-01,53494.5,Baton Rouge,2009,10
2009-11-01,53718.333333333336,Baton Rouge,2009,11
2009-12-01,53942.166666666664,Baton Rouge,2009,12
2010-01-01,54166.0,Baton Rouge,2010,1
2010-02-01,54188.75,Baton Rouge,2010,2
2010-03-01,54211.5,Baton Rouge,2010,3
2010-04-01,54234.25,Baton Rouge,2010,4
2010-05-01,54257.0,Baton Rouge,2010,5
2010-06-01,54279.75,Baton Rouge,2010,6
2010-07-01,54302.5,Baton Rouge,2010,7
2010-08-01,54325.25,Baton Rouge,2010,8
2010-09-01,54348.0,Baton Rouge,2010,9
2010-10-01,54370.75,Baton Rouge,2010,10
2010-11-01,54393.5,Baton Rouge,2010,11
2010-12-01,54416.25,Baton Rouge,2010,12
2000-01-01,38869.0,Bismarck,2000,1
2000-02-01,38904.166666666664,Bismarck,2000,2
2000-03-01,38939.333333333336,Bismarck,2000,3
2000-04-01,38974.5,Bismarck,2000,4
2000-05-01,39009.666666666664,Bismarck,2000,5
2000-06-01,39044.833333333336,Bismarck,2000,6
2000-07-01,39080.0,Bismarck,2000,7
2000-08-01,39115.166666666664,Bismarck,2000,8
2000-09-01,39150.333333333336,Bismarck,2000,9
2000-10-01,39185.5,Bismarck,2000,10
2000-11-01,39220.666666666664,Bismarck,2000,11
2000-12-01,39255.833333333336,Bismarck,2000,12
2001-01-01,39291.0,Bismarck,2001,1
2001-02-01,39326.166666666664,Bismarck,2001,2
2001-03-01,39361.333333333336,Bismarck,2001,3
2001-04-01,39396.5,Bismarck,2001,4
2001-05-01,39431.666666666664,Bismarck,2001,5
2001-06-01,39466.833333333336,Bismarck,2001,6
2001-07-01,39502.0,Bismarck,2001,7
2001-08-01,39537.166666666664,Bismarck,2001,8
2001-09-01,39572.333333333336,Bismarck,2001,9
2001-10-01,39607.5,Bismarck,2001,10
2001-11-01,39642.666666666664,Bismarck,2001,11
2001-12-01,39677.833333333336,Bismarck,2001,12
2002-01-01,39713.0,Bismarck,2002,1
2002-02-01,39874.5,Bismarck,2002,2
2002-03-01,40036.0,Bismarck,2002,3
2002-04-01,40197.5,Bismarck,2002,4
2002-05-01,40359.0,Bismarck,2002,5
2002-06-01,40520.5,Bismarck,2002,6
2002-07-01,40682.0,Bismarck,2002,7
2002-08-01,40843.5,Bismarck,2002,8
2002-09-01,41005.0,Bismarck,2002,9
2002-10-01,41166.5,Bismarck,2002,10
2002-11-01,41328.0,Bismarck,2002,11
2002-12-01,41489.5,Bismarck,2002,12
2003-01-01,41651.0,Bismarck,2003,1
2003-02-01,41681.916666666664,Bismarck,2003,2
2003-03-01,41712.833333333336,Bismarck,2003,3
2003-04-01,41743.75,Bismarck,2003,4
2003-05-01,41774.666666666664,Bismarck,2003,5
2003-06-01,41805.583333333336,Bismarck,2003,6
2003-07-01,41836.5,Bismarck,2003,7
2003-08-01,41867.416666666664,Bismarck,2003,8
2003-09-01,41898.333333333336,Bismarck,2003,9
2003-10-01,41929.25,Bismarck,2003,10
2003-11-01,41960.166666666664,Bismarck,2003,11
2003-12-01,41991.083333333336,Bismarck,2003,12
2004-01-01,42022.0,Bismarck,2004,1
2004-02-01,42067.5,Bismarck,2004,2
2004-03-01,42113.0,Bismarck,2004,3
2004-04-01,42158.5,Bismarck,2004,4
2004-05-01,42204.0,Bismarck,2004,5
2004-06-01,42249.5,Bismarck,2004,6
2004-07-01,42295.0,Bismarck,2004,7
2004-08-01,42340.5,Bismarck,2004,8
2004-09-01,42386.0,Bismarck,2004,9
2004-10-01,42431.5,Bismarck,2004,10
2004-11-01,42477.0,Bismarck,2004,11
2004-12-01,42522.5,Bismarck,2004,12
2005-01-01,42568.0,Bismarck,2005,1
2005-02-01,42536.166666666664,Bismarck,2005,2
2005-03-01,42504.333333333336,Bismarck,2005,3
2005-04-01,42472.5,Bismarck,2005,4
2005-05-01,42440.666666666664,Bismarck,2005,5
2005-06-01,42408.833333333336,Bismarck,2005,6
2005-07-01,42377.0,Bismarck,2005,7
2005-08-01,42345.166666666664,Bismarck,2005,8
2005-09-01,42313.333333333336,Bismarck,2005,9
2005-10-01,42281.5,Bismarck,2005,10
2005-11-01,42249.666666666664,Bismarck,2005,11
2005-12-01,42217.833333333336,Bismarck,2005,12
2006-01-01,42186.0,Bismarck,2006,1
2006-02-01,42183.333333333336,Bismarck,2006,2
2006-03-01,42180.666666666664,Bismarck,2006,3
2006-04-01,42178.0,Bismarck,2006,4
2006-05-01,42175.333333333336,Bismarck,2006,5
2006-06-01,42172.666666666664,Bismarck,2006,6
2006-07-01,42170.0,Bismarck,2006,7
2006-08-01,42167.333333333336,Bismarck,2006,8
2006-09-01,42164.666666666664,Bismarck,2006,9
2006-10-01,42162.0,Bismarck,2006,10
2006-11-01,42159.333333333336,Bismarck,2006,11
2006-12-01,42156.666666666664,Bismarck,2006,12
2007-01-01,42154.0,Bismarck,2007,1
2007-02-01,42239.916666666664,Bismarck,2007,2
2007-03-01,42325.833333333336,Bismarck,2007,3
2007-04-01,42411.75,Bismarck,2007,4
2007-05-01,42497.666666666664,Bismarck,2007,5
2007-06-01,42583.583333333336,Bismarck,2007,6
2007-07-01,42669.5,Bismarck,2007,7
2007-08-01,42755.416666666664,Bismarck,2007,8
2007-09-01,42841.333333333336,Bismarck,2007,9
2007-10-01,42927.25,Bismarck,2007,10
2007-11-01,43013.166666666664,Bismarck,2007,11
2007-12-01,43099.083333333336,Bismarck,2007,12
2008-01-01,43185.0,Bismarck,2008,1
2008-02-01,43160.916666666664,Bismarck,2008,2
2008-03-01,43136.833333333336,Bismarck,2008,3
2008-04-01,43112.75,Bismarck,2008,4
2008-05-01,43088.666666666664,Bismarck,2008,5
2008-06-01,43064.583333333336,Bismarck,2008,6
2008-07-01,43040.5,Bismarck,2008,7
2008-08-01,43016.416666666664,Bismarck,2008,8
2008-09-01,42992.333333333336,Bismarck,2008,9
2008-10-01,42968.25,Bismarck,2008,10
2008-11-01,42944.166666666664,Bismarck,2008,11
2008-12-01,42920.083333333336,Bismarck,2008,12
2009-01-01,42896.0,Bismarck,2009,1
2009-02-01,43016.833333333336,Bismarck,2009,2
2009-03-01,43137.666666666664,Bismarck,2009,3
2009-04-01,43258.5,Bismarck,2009,4
2009-05-01,43379.333333333336,Bismarck,2009,5
2009-06-01,43500.166666666664,Bismarck,2009,6
2009-07-01,43621.0,Bismarck,2009,7
2009-08-01,43741.833333333336,Bismarck,2009,8
2009-09-01,43862.666666666664,Bismarck,2009,9
2009-10-01,43983.5,Bismarck,2009,10
2009-11-01,44104.333333333336,Bismarck,2009,11
2009-12-01,44225.166666666664,Bismarck,2009,12
2010-01-01,44346.0,Bismarck,2010,1
2010-02-01,44423.333333333336,Bismarck,2010,2
2010-03-01,44500.666666666664,Bismarck,2010,3
2010-04-01,44578.0,Bismarck,2010,4
2010-05-01,44655.333333333336,Bismarck,2010,5
2010-06-01,44732.666666666664,Bismarck,2010,6
2010-07-01,44810.0,Bismarck,2010,7
2010-08-01,44887.333333333336,Bismarck,2010,8
2010-09-01,44964.666666666664,Bismarck,2010,9
2010-10-01,45042.0,Bismarck,2010,10
2010-11-01,45119.333333333336,Bismarck,2010,11
2010-12-01,45196.666666666664,Bismarck,2010,12
2000-01-01,39678.0,Boise,2000,1
2000-02-01,39687.666666666664,Boise,2000,2
2000-03-01,39697.333333333336,Boise,2000,3
2000-04-01,39707.0,Boise,2000,4
2000-05-01,39716.666666666664,Boise,2000,5
2000-06-01,39726.333333333336,Boise,2000,6
2000-07-01,39736.0,Boise,2000,7
2000-08-01,39745.666666666664,Boise,2000,8
2000-09-01,39755.333333333336,Boise,2000,9
2000-10-01,39765.0,Boise,2000,10
2000-11-01,39774.666666666664,Boise,2000,11
2000-12-01,39784.333333333336,Boise,2000,12
2001-01-01,39794.0,Boise,2001,1
2001-02-01,39803.666666666664,Boise,2001,2
2001-03-01,39813.333333333336,Boise,2001,3
2001-04-01,39823.0,Boise,2001,4
2001-05-01,39832.666666666664,Boise,2001,5
2001-06-01,39842.333333333336,Boise,2001,6
2001-07-01,39852.0,Boise,2001,7
2001-08-01,39861.666666666664,Boise,2001,8
2001-09-01,39871.333333333336,Boise,2001,9
2001-10-01,39881.0,Boise,2001,10
2001-11-01,39890.666666666664,Boise,2001,11
2001-12-01,39900.333333333336,Boise,2001,12
2002-01-01,39910.0,Boise,2002,1
2002-02-01,39996.5,Boise,2002,2
2002-03-01,40083.0,Boise,2002,3
2002-04-01,40169.5,Boise,2002,4
2002-05-01,40256.0,Boise,2002,5
2002-06-01,40342.5,Boise,2002,6
2002-07-01,40429.0,Boise,2002,7
2002-08-01,40515.5,Boise,2002,8
2002-09-01,40602.0,Boise,2002,9
2002-10-01,40688.5,Boise,2002,10
2002-11-01,40775.0,Boise,2002,11
2002-12-01,40861.5,Boise,2002,12
2003-01-01,40948.0,Boise,2003,1
2003-02-01,41045.833333333336,Boise,2003,2
2003-03-01,41143.666666666664,Boise,2003,3
2003-04-01,41241.5,Boise,2003,4
2003-05-01,41339.333333333336,Boise,2003,5
2003-06-01,41437.166666666664,Boise,2003,6
2003-07-01,41535.0,Boise,2003,7
2003-08-01,41632.833333333336,Boise,2003,8
2003-09-01,41730.666666666664,Boise,2003,9
2003-10-01,41828.5,Boise,2003,10
2003-11-01,41926.333333333336,Boise,2003,11
2003-12-01,42024.166666666664,Boise,2003,12
2004-01-01,42122.0,Boise,2004,1
2004-02-01,42243.083333333336,Boise,2004,2
2004-03-01,42364.166666666664,Boise,2004,3
2004-04-01,42485.25,Boise,2004,4
2004-05-01,42606.333333333336,Boise,2004,5
2004-06-01,42727.416666666664,Boise,2004,6
2004-07-01,42848.5,Boise,2004,7
2004-08-01,42969.583333333336,Boise,2004,8
2004-09-01,43090.666666666664,Boise,2004,9
2004-10-01,43211.75,Boise,2004,10
2004-11-01,43332.833333333336,Boise,2004,11
2004-12-01,43453.916666666664,Boise,2004,12
2005-01-01,43575.0,Boise,2005,1
2005-02-01,43648.833333333336,Boise,2005,2
2005-03-01,43722.666666666664,Boise,2005,3
2005-04-01,43796.5,Boise,2005,4
2005-05-01,43870.333333333336,Boise,2005,5
2005-06-01,43944.166666666664,Boise,2005,6
2005-07-01,44018.0,Boise,2005,7
2005-08-01,44091.833333333336,Boise,2005,8
2005-09-01,44165.666666666664,Boise,2005,9
2005-10-01,44239.5,Boise,2005,10
2005-11-01,44313.333333333336,Boise,2005,11
2005-12-01,44387.166666666664,Boise,2005,12
2006-01-01,44461.0,Boise,2006,1
2006-02-01,44409.75,Boise,2006,2
2006-03-01,44358.5,Boise,2006,3
2006-04-01,44307.25,Boise,2006,4
2006-05-01,44256.0,Boise,2006,5
2006-06-01,44204.75,Boise,2006,6
2006-07-01,44153.5,Boise,2006,7
2006-08-01,44102.25,Boise,2006,8
2006-09-01,44051.0,Boise,2006,9
2006-10-01,43999.75,Boise,2006,10
2006-11-01,43948.5,Boise,2006,11
2006-12-01,43897.25,Boise,2006,12
2007-01-01,43846.0,Boise,2007,1
2007-02-01,43726.666666666664,Boise,2007,2
2007-03-01,43607.333333333336,Boise,2007,3
2007-04-01,43488.0,Boise,2007,4
2007-05-01,43368.666666666664,Boise,2007,5
2007-06-01,43249.333333333336,Boise,2007,6
2007-07-01,43130.0,Boise,2007,7
2007-08-01,43010.666666666664,Boise,2007,8
2007-09-01,42891.333333333336,Boise,2007,9
2007-10-01,42772.0,Boise,2007,10
2007-11-01,42652.666666666664,Boise,2007,11
2007-12-01,42533.333333333336,Boise,2007,12
2008-01-01,42414.0,Boise,2008,1
2008-02-01,42181.666666666664,Boise,2008,2
2008-03-01,41949.333333333336,Boise,2008,3
2008-04-01,41717.0,Boise,2008,4
2008-05-01,41484.666666666664,Boise,2008,5
2008-06-01,41252.333333333336,Boise,2008,6
2008-07-01,41020.0,Boise,2008,7
2008-08-01,40787.666666666664,Boise,2008,8
2008-09-01,40555.333333333336,Boise,2008,9
2008-10-01,40323.0,Boise,2008,10
2008-11-01,40090.666666666664,Boise,2008,11
2008-12-01,39858.333333333336,Boise,2008,12
2009-01-01,39626.0,Boise,2009,1
2009-02-01,39665.666666666664,Boise,2009,2
2009-03-01,39705.333333333336,Boise,2009,3
2009-04-01,39745.0,Boise,2009,4
2009-05-01,39784.666666666664,Boise,2009,5
2009-06-01,39824.333333333336,Boise,2009,6
2009-07-01,39864.0,Boise,2009,7
2009-08-01,39903.666666666664,Boise,2009,8
2009-09-01,39943.333333333336,Boise,2009,9
2009-10-01,39983.0,Boise,2009,10
2009-11-01,40022.666666666664,Boise,2009,11
2009-12-01,40062.333333333336,Boise,2009,12
2010-01-01,40102.0,Boise,2010,1
2010-02-01,40038.75,Boise,2010,2
2010-03-01,39975.5,Boise,2010,3
2010-04-01,39912.25,Boise,2010,4
2010-05-01,39849.0,Boise,2010,5
2010-06-01,39785.75,Boise,2010,6
2010-07-01,39722.5,Boise,2010,7
2010-08-01,39659.25,Boise,2010,8
2010-09-01,39596.0,Boise,2010,9
2010-10-01,39532.75,Boise,2010,10
2010-11-01,39469.5,Boise,2010,11
2010-12-01,39406.25,Boise,2010,12
2000-01-01,38381.0,Boston,2000,1
2000-02-01,38491.833333333336,Boston,2000,2
2000-03-01,38602.666666666664,Boston,2000,3
2000-04-01,38713.5,Boston,2000,4
2000-05-01,38824.333333333336,Boston,2000,5
2000-06-01,38935.166666666664,Boston,2000,6
2000-07-01,39046.0,Boston,2000,7
2000-08-01,39156.833333333336,Boston,2000,8
2000-09-01,39267.666666666664,Boston,2000,9
2000-10-01,39378.5,Boston,2000,10
2000-11-01,39489.333333333336,Boston,2000,11
2000-12-01,39600.166666666664,Boston,2000,12
2001-01-01,39711.0,Boston,2001,1
2001-02-01,39686.666666666664,Boston,2001,2
2001-03-01,39662.333333333336,Boston,2001,3
2001-04-01,39638.0,Boston,2001,4
2001-05-01,39613.666666666664,Boston,2001,5
2001-06-01,39589.333333333336,Boston,2001,6
2001-07-01,39565.0,Boston,2001,7
2001-08-01,39540.666666666664,Boston,2001,8
2001-09-01,39516.333333333336,Boston,2001,9
2001-10-01,39492.0,Boston,2001,10
2001-11-01,39467.666666666664,Boston,2001,11
2001-12-01,39443.333333333336,Boston,2001,12
2002-01-01,39419.0,Boston,2002,1
2002-02-01,39480.583333333336,Boston,2002,2
2002-03-01,39542.166666666664,Boston,2002,3
2002-04-01,39603.75,Boston,2002,4
2002-05-01,39665.333333333336,Boston,2002,5
2002-06-01,39726.916666666664,Boston,2002,6
2002-07-01,39788.5,Boston,2002,7
2002-08-01,39850.083333333336,Boston,2002,8
2002-09-01,39911.666666666664,Boston,2002,9
2002-10-01,39973.25,Boston,2002,10
2002-11-01,40034.833333333336,Boston,2002,11
2002-12-01,40096.416666666664,Boston,2002,12
2003-01-01,40158.0,Boston,2003,1
2003-02-01,40331.666666666664,Boston,2003,2
2003-03-01,40505.333333333336,Boston,2003,3
2003-04-01,40679.0,Boston,2003,4
2003-05-01,40852.666666666664,Boston,2003,5
2003-06-01,41026.333333333336,Boston,2003,6
2003-07-01,41200.0,Boston,2003,7
2003-08-01,41373.666666666664,Boston,2003,8
2003-09-01,41547.333333333336,Boston,2003,9
2003-10-01,41721.0,Boston,2003,10
2003-11-01,41894.666666666664,Boston,2003,11
2003-12-01,42068.333333333336,Boston,2003,12
2004-01-01,42242.0,Boston,2004,1
2004-02-01,42393.583333333336,Boston,2004,2
2004-03-01,42545.166666666664,Boston,2004,3
2004-04-01,42696.75,Boston,2004,4
2004-05-01,42848.333333333336,Boston,2004,5
2004-06-01,42999.916666666664,Boston,2004,6
2004-07-01,43151.5,Boston,2004,7
2004-08-01,43303.083333333336,Boston,2004,8
2004-09-01,43454.666666666664,Boston,2004,9
2004-10-01,43606.25,Boston,2004,10
2004-11-01,43757.833333333336,Boston,2004,11
2004-12-01,43909.416666666664,Boston,2004,12
2005-01-01,44061.0,Boston,2005,1
2005-02-01,44331.833333333336,Boston,2005,2
2005-03-01,44602.666666666664,Boston,2005,3
2005-04-01,44873.5,Boston,2005,4
2005-05-01,45144.333333333336,Boston,2005,5
2005-06-01,45415.166666666664,Boston,2005,6
2005-07-01,45686.0,Boston,2005,7
2005-08-01,45956.833333333336,Boston,2005,8
2005-09-01,46227.666666666664,Boston,2005,9
2005-10-01,46498.5,Boston,2005,10
2005-11-01,46769.333333333336,Boston,2005,11
2005-12-01,47040.166666666664,Boston,2005,12
2006-01-01,47311.0,Boston,2006,1
2006-02-01,47506.916666666664,Boston,2006,2
2006-03-01,47702.833333333336,Boston,2006,3
2006-04-01,47898.75,Boston,2006,4
2006-05-01,48094.666666666664,Boston,2006,5
2006-06-01,48290.583333333336,Boston,2006,6
2006-07-01,48486.5,Boston,2006,7
