time,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,year,city,state_or_province
2001-01-20,6.5,4.2,3.0,13.4,2001,Victoria,BC
2001-01-21,6.0,4.4,17.6,11.7,2001,Victoria,BC
2001-01-22,7.6,4.7,0.0,13.3,2001,Victoria,BC
2001-01-23,7.8,3.9,0.0,14.0,2001,Victoria,BC
2001-01-24,7.0,4.3,2.7,8.7,2001,Victoria,BC
2001-01-25,7.0,2.7,0.0,17.6,2001,Victoria,BC
2001-01-26,7.5,2.6,0.0,10.9,2001,Victoria,BC
2001-01-27,5.7,1.7,0.0,9.3,2001,Victoria,BC
2001-01-28,6.2,1.8,6.9,12.4,2001,Victoria,BC
2001-01-29,7.2,4.3,3.9,32.8,2001,Victoria,BC
2001-01-30,7.6,4.8,5.6,20.2,2001,Victoria,BC
2001-01-31,8.4,5.7,0.1,14.5,2001,Victoria,BC
2001-02-01,7.3,4.3,1.7,13.5,2001,Victoria,BC
2001-02-02,7.5,5.4,6.5,21.9,2001,Victoria,BC
2001-02-03,6.8,2.5,0.6,15.1,2001,Victoria,BC
2001-02-04,9.0,5.0,3.1,21.3,2001,Victoria,BC
2001-02-05,6.6,3.2,0.6,19.9,2001,Victoria,BC
2001-02-06,5.3,2.3,0.1,18.8,2001,Victoria,BC
2001-02-07,3.5,0.1,0.0,11.5,2001,Victoria,BC
